event_id,num_perimeters_0_5h,dt_first_last_0_5h,low_temporal_resolution_0_5h,area_first_ha,area_growth_abs_0_5h,area_growth_rel_0_5h,area_growth_rate_ha_per_h,log1p_area_first,log1p_growth,log_area_ratio_0_5h,relative_growth_0_5h,radial_growth_m,radial_growth_rate_m_per_h,centroid_displacement_m,centroid_speed_m_per_h,spread_bearing_deg,spread_bearing_sin,spread_bearing_cos,dist_min_ci_0_5h,dist_std_ci_0_5h,dist_change_ci_0_5h,dist_slope_ci_0_5h,closing_speed_m_per_h,closing_speed_abs_m_per_h,projected_advance_m,dist_accel_m_per_h2,dist_fit_r2_0_5h,alignment_cos,alignment_abs,cross_track_component,along_track_speed,event_start_hour,event_start_dayofweek,event_start_month,time_to_hit_hours,event,log_dist
67308425,1,0.0,1,13.1271772,0.0,0.0,0.0,2.648100403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2577.9704,0.0,-3.0912853992297022,0.025283340284104543,0.0851530302969416,0.0,0.0,0.0,0.0,0.0,0.7859446587518171,0.0,0.0,18,1,8,3.362595622,1,7.85514552849869
67947674,2,3.068992391,0,3.166187127,0.0,0.0,0.0,1.427001259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5848.796495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.575537531,0.575537531,0.0,0.0,8,6,8,9.404261131,0,8.674162152441326
68486145,1,0.0,1,362.7645423,0.0,0.0,0.0,5.896506796,0.0,0.0,0.0,383.3876265546436,77.7508388321419,482.057811267895,89.291115847079,0.0,0.0,1.0,136030.9564,0.0,-163.79039295499362,-53.72509927945669,38.651268947107795,92.97638909075275,0.0,0.0,0.0,0.0,0.7022062388173133,0.0,0.0,18,6,5,62.33355677,0,11.820645110645644
68898469,1,0.0,1,10.58053924,0.0,0.0,0.0,2.449326037,0.0,0.0,0.0,4.785833901698123,1.5914315845170515,6.024573361186083,4.797629222454638,0.0,0.0,1.0,5906.668697,0.0,-0.7170053879191147,0.019962923946408837,0.01977201114472729,0.0434756437535997,0.0,0.0,0.0,0.0,0.2947376346434779,0.0,0.0,22,5,6,63.56438178,0,8.684006565064678
68911231,2,2.278508389,0,228.1224113,0.0,0.0,0.0,5.434256408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.598176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.663145081,0.663145081,0.0,0.0,22,1,7,0.867176501,1,6.205765469360806
69453871,6,4.789218075,0,1668.669259,806.5518697,0.483350349,168.4099277,7.420380837,6.694007288,0.394303279,0.483350349,502.2554408,104.8721175,506.3735388,105.7319861,219.9974627,-0.642753685,-0.766072908,2504.418217,60.67008502,-121.34017,-32.07249168,25.33611294,25.33611294,121.34017,-12.95785387,0.677711083,0.326958766,0.326958766,-99.92080864,34.56999969,18,2,1,0.514906759,1,7.826210952478093
69696766,1,0.0,1,202.7049041,0.0,0.0,0.0,5.316672398,0.0,0.0,0.0,1.796203043672521,0.4884139735991962,5.731504827510662,0.2295898511820236,0.0,0.0,1.0,13840.82208,0.0,22.957916419107875,0.02107409389095924,0.0,22.33688987061305,0.0,0.0,0.0,0.0,0.4437794979343619,0.0,0.0,21,3,6,20.46423758,0,9.535449873685332
69788114,1,0.0,1,51.47044277,0.0,0.0,0.0,3.960250016,0.0,0.0,0.0,29.32278534647414,12.623576311394658,7.807992333688828,20.357981229070774,0.0,0.0,1.0,2186.942206,0.0,2.525279395687979,0.1541053099594754,1.0770513148558998,3.4929916610497416,0.0,0.0,0.0,0.0,0.7367485567372525,0.0,0.0,16,2,7,20.87294374,1,7.690716749116231
69938994,1,0.0,1,6.464945749,0.0,0.0,0.0,2.010218164,0.0,0.0,0.0,1.8466536543114425,0.0,6.176677132158385,0.08367422284384463,0.0,0.0,1.0,1373.487966,0.0,24.88373177285173,6.09940289114615,0.0,0.0,0.0,0.0,0.0,0.0,0.6737531353347261,0.0,0.0,15,1,7,3.667386218,1,7.22583655238327
70156135,1,0.0,1,57.65928661,0.0,0.0,0.0,4.071745902,0.0,0.0,0.0,0.36453688822825436,0.33483670348953215,5.674539196714939,0.0,0.0,0.0,1.0,412694.9196,0.0,-0.07205018683090286,0.001512908510869989,0.0,0.047616653903792994,0.0,0.0,0.0,0.0,0.5987220345495634,0.0,0.0,18,2,3,18.91827401,0,12.930466328606746
70401139,12,2.93229394,0,29.96597679,536.082195,17.88969533,182.820074,3.432889079,6.286151146,2.938616521,17.88969533,1033.462624,352.4416873,1744.887012,595.0586973,99.55594694,0.986123969,-0.166010594,644.9376891,0.0,0.0,-1.28e-13,0.0,0.0,0.0,3.54e-13,0.0,-0.884950079,0.884950079,277.1104457,-526.5972409,22,6,6,1.938121585,1,6.470703042628826
71012530,1,0.0,1,0.167018548,0.0,0.0,0.0,0.154452247,0.0,0.0,0.0,1.2137831228139366,0.6564448329051538,4.828623967431522,0.0,0.0,0.0,1.0,312721.2946,0.0,0.2397485655755319,-0.012203770588058908,0.0,0.06530348009975366,0.0,0.0,0.0,0.0,0.759855594662846,0.0,0.0,0,4,4,12.24232216,0,12.653070837994278
71424445,3,4.710365445,0,259.3559091,33.11973536,0.127699945,7.031245398,5.562049576,3.529875966,0.120180111,0.127699945,56.27162701,11.94633997,73.1419084,15.52786281,271.4531888,-0.999678378,0.025360209,3175.968041,33.24728461,70.52814121,13.42234784,-14.9729659,14.9729659,-70.52814121,17.02605263,0.615582587,-0.963147397,0.963147397,-4.176593668,-14.95562064,10,2,6,1.469195425,1,8.063682574728833
71782873,2,1.57532289,0,0.037524838,0.0,0.0,0.0,0.036837913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194325.2169,0.0,0.0,-1.85e-11,0.0,0.0,0.0,0.0,0.0,-0.971577319,0.971577319,0.0,0.0,21,3,8,55.06555553,0,12.177293556268443
72668739,1,0.0,1,1.556149693,0.0,0.0,0.0,0.9385021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11947.86964,0.0,-0.04394461412248554,0.06959978796604883,0.01644223435579789,0.0,0.0,0.0,0.0,0.0,0.8105520276836821,0.0,0.0,23,5,8,36.9585466,0,9.388391962090687
72709271,2,2.028575971,0,151.2698663,0.0,0.0,0.0,5.025654383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14843.57266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492499627,0.492499627,0.0,0.0,20,5,5,64.44994045,0,9.60538959998661
72762907,1,0.0,1,13.61403289,0.0,0.0,0.0,2.681982224,0.0,0.0,0.0,0.27458156272254397,0.18583990892380778,0.0,0.497679744329538,0.0,0.0,1.0,31058.89243,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.5735409470472558,0.0,0.0,22,6,7,43.81576297,0,10.343672633399835
73046875,1,0.0,1,672.4503447,0.0,0.0,0.0,6.512414266,0.0,0.0,0.0,31.4777871332404,16.32388226649697,77.16675304728234,10.733979007414751,0.0,0.0,1.0,8267.460739,0.0,-0.27892420061776213,-0.1778401505393265,0.05817803465808808,0.38859945219533765,0.0,0.0,0.0,0.0,0.4965077677844142,0.0,0.0,21,6,8,66.60121243,0,9.020203644817503
73362817,1,0.0,1,67.56053893,0.0,0.0,0.0,4.227717135,0.0,0.0,0.0,0.6542563638896778,0.3391150328209095,12.223389752314192,9.740698589095032,0.0,0.0,1.0,1464.568356,0.0,26.552308926573737,4.1785776097435585,0.0,0.0,0.0,0.0,0.0,0.0,0.46886191035593616,0.0,0.0,19,1,7,19.56184915,1,7.2899984025295685
73464738,1,0.0,1,42.85269428,0.0,0.0,0.0,3.78083616,0.0,0.0,0.0,0.0,0.0,17.001148319840656,0.0,0.0,0.0,1.0,295594.5374,0.0,-0.07205018683090286,0.001512908510869989,0.0,0.0,0.0,0.0,0.0,0.0,0.9160343280545368,0.0,0.0,19,6,7,65.6977524,0,12.596747371189858
74520040,1,0.0,1,7197.117884,0.0,0.0,0.0,8.881574866,0.0,0.0,0.0,129.98925509663422,43.65895839279829,345.75536720749716,55.90579390720674,0.0,0.0,1.0,27514.33903,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,88.40348111610571,0.0,0.0,0.0,0.0,0.2849877793889748,0.0,0.0,9,4,6,63.38346976,0,10.222498911060688
74572738,12,1.221002346,0,18.01312581,3.32796432,0.184752183,2.725600268,2.945129573,1.465097298,0.169533616,0.184752183,21.18275058,17.34865675,38.03504664,31.15067451,283.5499182,-0.972166165,0.23429244,488007.479,18.40216563,37.93643827,42.8996168,-31.06991432,31.06991432,-37.93643827,16.71922764,0.76259951,-0.997401885,0.997401885,-2.244033517,-31.06974148,23,4,4,32.57303382,0,13.09808805968434
75429514,1,0.0,1,2221.464477,0.0,0.0,0.0,7.706371984,0.0,0.0,0.0,121.15416457349292,39.973734320283675,295.1736604176361,38.08680997936934,0.0,0.0,1.0,42221.41446,0.0,-0.24092392731786882,-0.1778401505393265,0.041061095158192534,88.40657514734468,0.0,0.0,0.0,0.0,0.24116499557003093,0.0,0.0,18,1,5,65.33281997,0,10.650706507355984
76217490,2,2.024599034,0,23.74096897,0.0,0.0,0.0,3.208460532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8292.770207,0.0,0.0,-4.49e-13,0.0,0.0,0.0,0.0,0.0,0.073442141,0.073442141,0.0,0.0,18,1,8,62.41916849,0,9.023259934490511
76322687,1,0.0,1,288.2660057,0.0,0.0,0.0,5.6673467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,617974.7365,0.0,0.4391365156775391,0.005914490694897145,0.0,4.499909989415058,0.0,0.0,0.0,0.0,0.6849716547541527,0.0,0.0,23,3,7,64.78061228,0,13.33420447434222
76903640,1,0.0,1,296.4579626,0.0,0.0,0.0,5.695272913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212682.3039,0.0,0.4391365156775391,0.005914490694897145,0.0,6.207157010285189,0.0,0.0,0.0,0.0,0.9563561268053395,0.0,0.0,22,3,7,62.70764026,0,12.267559502103595
77028404,7,4.073753183,0,149.9588516,-2.16e-05,-1.44e-07,-5.29e-06,5.017007294,0.0,-1.44e-07,-1.44e-07,-4.97e-05,-1.22e-05,0.002270919,0.000557451,234.897486,-0.818124487,-0.57504115,306.9545512,0.0,0.0,-2.85e-14,0.0,0.0,0.0,-8.24e-14,0.0,0.976197005,0.976197005,-0.000120903,0.000544182,21,1,6,2.9800083,1,5.729952211046412
78390748,1,0.0,1,31.53884239,0.0,0.0,0.0,3.482434526,0.0,0.0,0.0,11.235938301507767,0.015064857007814288,0.0,0.0,0.0,0.0,1.0,98828.35648,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.05222245597080659,0.0,0.0,0.0,0.0,0.7094328661427842,0.0,0.0,23,0,6,38.52526441,0,11.501149969965848
78849751,1,0.0,1,19.50334398,0.0,0.0,0.0,3.020587994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,318819.4622,0.0,-0.07205018683090286,0.001512908510869989,0.0,0.0,0.0,0.0,0.0,0.0,0.9752956604833153,0.0,0.0,20,3,7,25.41608607,0,12.672383408907432
79439605,1,0.0,1,47.76864945,0.0,0.0,0.0,3.887087677,0.0,0.0,0.0,8.359563098646365,0.27476067822253325,19.173387949909046,8.538205882938906,0.0,0.0,1.0,10266.03447,0.0,-0.11005046013079618,-0.00035082864685958746,0.01644223435579789,0.0,0.0,0.0,0.0,0.0,0.49228711041753087,0.0,0.0,21,0,7,38.43535787,0,9.236693504651857
79655801,1,0.0,1,166.2467361,0.0,0.0,0.0,5.119470184,0.0,0.0,0.0,0.0,0.0,0.9318106130766003,0.0,0.0,0.0,1.0,251409.5159,0.0,22.995916692407768,0.022937831048688816,0.0,10.797856859824678,0.0,0.0,0.0,0.0,0.9979011824579813,0.0,0.0,21,6,8,62.77376127,0,12.43484240361907
80054307,1,0.0,1,421.2730088,0.0,0.0,0.0,6.045652045,0.0,0.0,0.0,272.82079326516987,45.30653824557085,238.68013733616692,54.509212362549235,0.0,0.0,1.0,178447.707,0.0,-163.79039295499362,-53.72509927945669,38.651268947107795,24.385825213448665,0.0,0.0,0.0,0.0,0.9944065012261275,0.0,0.0,20,6,7,58.94130613,0,12.092056483164962
80087496,1,0.0,1,258.1509073,0.0,0.0,0.0,5.557410546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186960.0794,0.0,0.4391365156775391,0.002321417527423655,0.0,6.217545220040691,0.0,0.0,0.0,0.0,0.9944065012261275,0.0,0.0,21,5,8,66.79014055,0,12.138655742623545
80232624,1,0.0,1,928.6692723,0.0,0.0,0.0,6.834828902,0.0,0.0,0.0,101.66065657866388,29.579666582262146,278.6048944309663,45.63631797434394,0.0,0.0,1.0,330902.6569,0.0,-238.94662276314753,-34.381489585056336,41.925510328868725,88.3923490825033,0.0,0.0,0.0,0.0,0.7292937832100275,0.0,0.0,13,0,3,20.96051776,0,12.709582545223675
80265452,1,0.0,1,188.7836465,0.0,0.0,0.0,5.245884721,0.0,0.0,0.0,12.060996594446372,4.851542825810595,29.38314226986971,12.343712059271239,0.0,0.0,1.0,7892.655684,0.0,-86.72600583992417,-4.439398584263755,15.498176042637182,22.42353743610041,0.0,0.0,0.0,0.0,0.12989928072021753,0.0,0.0,1,0,6,62.88532225,0,8.973814637840565
80340843,1,0.0,1,82.68564452,0.0,0.0,0.0,4.427067452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,520347.4391,0.0,0.1606490884794984,0.025729839011922495,0.0,0.0,0.0,0.0,0.0,0.0,0.9107598704164829,0.0,0.0,22,0,8,15.7048571,0,13.162253941349773
80550714,17,3.16456337,0,53.94587459,280.2954751,5.195864877,88.57319077,4.006348602,5.63940563,1.823882099,5.195864877,617.0814083,194.9973302,744.1996197,235.1666036,133.572373,0.7245043,-0.68927028,562.9044336,0.0,0.0,1.48e-13,0.0,0.0,0.0,-8.68e-14,0.0,0.637210659,0.637210659,181.2404734,149.8506665,18,0,6,3.27495127,1,6.334884793169176
80745551,1,0.0,1,13.61270592,0.0,0.0,0.0,2.681891419,0.0,0.0,0.0,14.666112279581554,1.6619372477817842,7.057896198365584,0.9946388586857956,0.0,0.0,1.0,97021.67489,0.0,0.03269511729601768,-0.09015749340582485,0.0,0.013360569734843834,0.0,0.0,0.0,0.0,0.7604857417544499,0.0,0.0,16,4,8,62.84103973,0,11.482699991920075
80823027,1,0.0,1,1777.623176,0.0,0.0,0.0,7.483594847,0.0,0.0,0.0,56.979918329032955,17.53628857429594,112.5338799072651,17.753864727084295,0.0,0.0,1.0,121375.3566,0.0,-0.24092392731786882,-0.1778401505393265,0.04303314899918544,0.3972154484340876,0.0,0.0,0.0,0.0,0.8785620765252089,0.0,0.0,21,1,7,38.63661723,0,11.706651382462164
81413445,1,0.0,1,158.6028444,0.0,0.0,0.0,5.072688507,0.0,0.0,0.0,0.0,0.0,2.83991658749182,0.0,0.0,0.0,1.0,402419.9953,0.0,0.09454324247118778,0.022937831048688816,0.0,0.0022270085083295524,0.0,0.0,0.0,0.0,0.8753271562573436,0.0,0.0,21,1,4,0.374486083,0,12.905254071605395
81541989,1,0.0,1,4.875967368,0.0,0.0,0.0,1.770870705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31135.44137,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.5109970832376415,0.0,0.0,23,4,7,65.69899317,0,10.346134160437675
82428611,1,0.0,1,0.277086353,0.0,0.0,0.0,0.244581196,0.0,0.0,0.0,30.20692780107435,2.965921554310854,43.99729066827034,8.229110601156059,0.0,0.0,1.0,143600.0851,0.0,0.2397485655755319,-0.04271101110993326,0.0,0.08537085261838061,0.0,0.0,0.0,0.0,0.6173550906156081,0.0,0.0,13,1,3,64.58061198,0,11.874794491974397
82440747,1,0.0,1,1925.574101,0.0,0.0,0.0,7.563498628,0.0,0.0,0.0,40.093291331657916,19.845971289497527,131.08013368404127,29.203425954735064,0.0,0.0,1.0,5719.205918,0.0,-238.94662276314753,-34.48360462655594,41.923654774102936,0.48972241537650135,0.0,0.0,0.0,0.0,0.6943457287989129,0.0,0.0,0,2,9,15.15400424,0,8.651760083376221
82683747,2,4.085600499,0,55.50900844,0.0,0.0,0.0,4.034400067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337738.0983,0.0,0.0,-7.12e-12,0.0,0.0,0.0,0.0,0.0,-0.785817325,0.785817325,0.0,0.0,22,2,6,50.51911319,0,12.730028977877387
83950561,1,0.0,1,424.9636375,0.0,0.0,0.0,6.054353985,0.0,0.0,0.0,0.0,0.0,17.006550163392554,9.07550682412152,0.0,0.0,1.0,1181.223495,0.0,55.77023985299359,17.523014794484038,0.0,0.0,0.0,0.0,0.0,0.0,0.19499256017187186,0.0,0.0,18,6,5,14.323375,1,7.075152262156581
84048308,1,0.0,1,1116.965118,0.0,0.0,0.0,7.019265453,0.0,0.0,0.0,91.69742169472943,25.00880807511229,216.2406073452948,27.692144452672405,0.0,0.0,1.0,496409.0535,0.0,-0.24092392731786882,-0.05851209162528163,0.041061095158192534,88.27565616755244,0.0,0.0,0.0,0.0,0.7630192182625444,0.0,0.0,20,2,3,58.41185306,0,13.11515758492781
84366259,5,4.559604697,0,34.69386915,0.0,0.0,0.0,3.574978942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4186.392118,0.0,0.0,-2.77e-13,0.0,0.0,0.0,-4.64e-13,0.0,0.501443655,0.501443655,0.0,0.0,17,4,8,0.539167404,1,8.339833412935782
84486575,1,0.0,1,632.9734652,0.0,0.0,0.0,6.452007101,0.0,0.0,0.0,3.6732736373048014,1.841207067791471,11.196902287071609,0.6360259922836451,0.0,0.0,1.0,363654.4804,0.0,-0.24092392731786882,-0.05851209162528163,0.041061095158192534,0.5058082756197233,0.0,0.0,0.0,0.0,0.7673985768531176,0.0,0.0,18,3,8,43.35753942,0,12.803962216003983
84940844,12,1.921278439,0,28.59542448,59.66529573,2.086532961,31.05499677,3.387619771,4.1053718,1.127048418,2.086532961,228.3415557,118.8487577,415.350696,216.1845402,49.96744465,0.765679089,0.643222771,816.1996039,0.0,0.0,-1.74e-13,0.0,0.0,0.0,5.87e-13,0.0,-0.15964878,0.15964878,-213.4117311,-34.51359808,0,5,5,0.292272147,1,6.705883378239482
84946127,2,1.875678091,0,27.02811628,0.0,0.0,0.0,3.333208159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2575.874517,0.0,0.0,-2.42e-13,0.0,0.0,0.0,0.0,0.0,0.964105731,0.964105731,0.0,0.0,22,6,8,0.717695017,1,7.854332516024814
85577091,1,0.0,1,59.0891479,0.0,0.0,0.0,4.095829258,0.0,0.0,0.0,0.8299727189619073,0.19796183212850652,0.0,0.8810370811584665,0.0,0.0,1.0,52204.46335,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.8084580749083623,0.0,0.0,22,5,7,63.93870559,0,10.862942430271453
85752079,7,4.163252491,0,114.0678938,0.002759904,2.42e-05,0.00066292,4.745522335,0.002756102,2.42e-05,2.42e-05,0.007289617,0.001750943,0.010016596,0.002405954,120.1686715,0.864549716,-0.502547299,1986.208476,0.002136447,-0.006105405,-0.000874013,0.001466499,0.001466499,0.006105405,-0.001403661,0.278653563,0.610489425,0.610489425,-0.001905575,0.00146881,22,6,7,2.059227286,1,7.59448615702797
86479991,1,0.0,1,1132.266208,0.0,0.0,0.0,7.032859192,0.0,0.0,0.0,30.216197066514432,16.08453611932368,77.473884574404,10.733979007414751,0.0,0.0,1.0,24291.79838,0.0,-0.24092392731786882,-0.1778401505393265,0.04303314899918544,0.38115284834829694,0.0,0.0,0.0,0.0,0.7250933524532829,0.0,0.0,21,3,7,66.66294359,0,10.097935222441496
86806129,1,0.0,1,457.4811283,0.0,0.0,0.0,6.127919131,0.0,0.0,0.0,0.0,0.0,0.0,0.4899616784461449,0.0,0.0,1.0,1950.31682,0.0,11.45567584055819,12.326077950789346,0.0,2.1979028809217622,0.0,0.0,0.0,0.0,0.38315423947738125,0.0,0.0,18,1,7,21.52954398,1,7.576259715958232
86957035,1,0.0,1,496.2688099,0.0,0.0,0.0,6.209130745,0.0,0.0,0.0,0.0,0.5350351068902551,0.0,0.0,0.0,0.0,1.0,2472.349087,0.0,-2.4042014239527694,4.517919590984872,0.36989851099490184,7.050866313093884,0.0,0.0,0.0,0.0,0.8041179336381018,0.0,0.0,2,1,8,0.007176217,1,7.81332841688004
87010233,1,0.0,1,344.7709003,0.0,0.0,0.0,5.845776418,0.0,0.0,0.0,171.5688646455053,30.52452851799704,136.44175514043582,22.35990685987855,0.0,0.0,1.0,8717.567022,0.0,-86.07734977519529,-32.10174846484419,19.84158945286279,17.958792207604798,0.0,0.0,0.0,0.0,0.45665272437319343,0.0,0.0,22,6,8,55.56569673,0,9.073210171059538
87095211,1,0.0,1,1458.731319,0.0,0.0,0.0,7.28600767,0.0,0.0,0.0,13.07448790091433,5.898428143443839,61.108475265781074,18.486482564958045,0.0,0.0,1.0,580998.2257,0.0,-238.94662276314753,-34.36836560274551,41.925510328868725,0.4626686543370406,0.0,0.0,0.0,0.0,0.6155895782809702,0.0,0.0,4,6,7,37.01667004,0,13.272504703130922
90380661,1,0.0,1,68.79647816,0.0,0.0,0.0,4.245583552,0.0,0.0,0.0,36.25815937241516,5.651589837982505,55.08301229466901,15.797940515343043,0.0,0.0,1.0,158184.0734,0.0,0.03269511729601768,-0.09015749340582485,0.0,0.013360569734843834,0.0,0.0,0.0,0.0,0.7809828466309207,0.0,0.0,15,2,8,46.5305708,0,11.971520977146115
90654456,1,0.0,1,9082.076151,0.0,0.0,0.0,9.114168197,0.0,0.0,0.0,20.04945707730754,7.839872049972739,87.32782983820387,18.249888237359087,0.0,0.0,1.0,164450.5866,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,0.47641024027530304,0.0,0.0,0.0,0.0,0.8707632433301621,0.0,0.0,5,4,7,56.88385168,0,12.010371499487963
90827686,2,0.911585599,0,0.69620981,0.0,0.0,0.0,0.528396238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286020.1918,0.0,0.0,-3.19e-11,0.0,0.0,0.0,0.0,0.0,-0.998490051,0.998490051,0.0,0.0,0,1,9,65.67624521,0,12.563821184259725
91055825,1,0.0,1,17.85955625,0.0,0.0,0.0,2.937019748,0.0,0.0,0.0,1.3573055239055833,0.4909067447852082,3.452226287064255,0.0,0.0,0.0,1.0,219317.0015,0.0,-0.07205018683090286,0.001512908510869989,0.0,0.0447755920130072,0.0,0.0,0.0,0.0,0.8762784566740938,0.0,0.0,20,6,6,62.98938772,0,12.298278017220404
91497993,1,0.0,1,292.8141033,0.0,0.0,0.0,5.682947266,0.0,0.0,0.0,0.0,0.0,1.6663947425066699,0.0,0.0,0.0,1.0,20264.20431,0.0,0.4391365156775391,0.002321417527423655,0.0,6.226717754028473,0.0,0.0,0.0,0.0,0.9015258981770704,0.0,0.0,20,2,8,61.30669916,0,9.916660620926217
91772155,1,0.0,1,1504.498816,0.0,0.0,0.0,7.316879562,0.0,0.0,0.0,3.761648692461546,1.8369681458208549,2.917913171309519,0.0,0.0,0.0,1.0,360853.846,0.0,-0.24092392731786882,-0.05851209162528163,0.04303314899918544,0.34027494288594456,0.0,0.0,0.0,0.0,0.892100544199765,0.0,0.0,23,5,7,66.49997358,0,12.796231067813045
92588540,2,4.111124704,0,5.551144615,0.0,0.0,0.0,1.879639785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2444.541453,0.0,0.0,-1.11e-13,0.0,0.0,0.0,0.0,0.0,0.815212366,0.815212366,0.0,0.0,15,4,8,3.707196734,1,7.802021830561573
93260759,1,0.0,1,758.9438448,0.0,0.0,0.0,6.633244542,0.0,0.0,0.0,40.14486335644382,20.42367961923889,134.829693897525,28.678152529086283,0.0,0.0,1.0,15878.56115,0.0,-238.94662276314753,-34.5057842287636,41.925510328868725,0.507539474681897,0.0,0.0,0.0,0.0,0.4864070194600154,0.0,0.0,16,3,8,62.83652906,0,9.672788099028834
93408578,1,0.0,1,866.800529,0.0,0.0,0.0,6.765961883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1148.94066,0.0,-145.1399742134977,-73.91216011493891,12.077475854634816,0.0,0.0,0.0,0.0,0.0,0.29462949303855823,0.0,0.0,20,0,5,14.84462115,1,7.04746562002597
94404349,1,0.0,1,44.62916563,0.0,0.0,0.0,3.820547109,0.0,0.0,0.0,165.78286402962553,33.483625676316315,87.72951772273613,23.1585267316556,0.0,0.0,1.0,3328.494334,0.0,-70.57849703600586,-6.058473327924785,11.30526295313995,7.7869211183032405,0.0,0.0,0.0,0.0,0.1709252404025954,0.0,0.0,0,0,9,11.82923637,1,8.110575719792209
94424495,1,0.0,1,6.536042232,0.0,0.0,0.0,2.019697141,0.0,0.0,0.0,1.0169679586510454,0.3649529817219636,1.912205958504637,3.2005135715850597,0.0,0.0,1.0,7509.221711,0.0,0.03269511729601768,-0.04558738231907318,0.0512585925810692,0.0,0.0,0.0,0.0,0.0,0.42990177481776776,0.0,0.0,0,1,7,18.70687847,0,8.924020266426274
94488511,5,4.921365767,0,2.374140883,0.0,0.0,0.0,1.216140739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209573.7267,0.0,0.0,3.12e-11,0.0,0.0,0.0,-5.29e-12,0.0,-0.999989887,0.999989887,0.0,0.0,16,0,9,64.78250936,0,12.252835645437452
95839532,1,0.0,1,42.28722321,0.0,0.0,0.0,3.767857516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5639.409208,0.0,-0.7170053879191147,0.019962923946408837,0.01977201114472729,0.0,0.0,0.0,0.0,0.0,0.6359701327666287,0.0,0.0,23,1,8,66.09454981,0,8.637711896470075
96270286,1,0.0,1,3403.021842,0.0,0.0,0.0,8.132712906,0.0,0.0,0.0,10.44009024284104,3.605836453710109,31.192513815492227,0.3333782273490352,0.0,0.0,1.0,196116.7787,0.0,-0.24092392731786882,-0.1778401505393265,0.041061095158192534,0.3719803143605144,0.0,0.0,0.0,0.0,0.9937551286784199,0.0,0.0,20,1,7,65.01258682,0,12.186470669472188
96372213,1,0.0,1,169.688297,0.0,0.0,0.0,5.139839069,0.0,0.0,0.0,0.10658506618519335,0.0,7.780561049821646,0.0,0.0,0.0,1.0,325976.7111,0.0,22.995916692407768,0.022937831048688816,0.0,22.335564700313864,0.0,0.0,0.0,0.0,0.843386511460531,0.0,0.0,21,0,6,43.1098302,0,12.694584287152555
97075632,1,0.0,1,51.29519503,0.0,0.0,0.0,3.956904494,0.0,0.0,0.0,19.414618322185625,5.21611131747046,53.33990322998875,25.20614839421677,0.0,0.0,1.0,280232.1929,0.0,-100.6504262032657,-7.994983090984184,28.134145251367045,0.06722775842185287,0.0,0.0,0.0,0.0,0.8052960946591212,0.0,0.0,17,6,6,66.34062444,0,12.543377367325142
97362560,2,1.12710234,0,1.176990631,0.0,0.0,0.0,0.777943479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4544.949069,0.0,0.0,-1.21e-12,0.0,0.0,0.0,0.0,0.0,-0.277779432,0.277779432,0.0,0.0,18,1,7,5.694898474,1,8.421991800874146
